id,intakereason,animalname,breedname,basecolour,speciesname,animalage,sexname,movementtype,intakedate,movementdate,Time take to move out
60547,Moving,Blake,Border Collie/Labrador Retriever,Black,Dog,9 years 3 months.,Male,Foster,28/Feb/18,19/Mar/18,19.00
60547,Moving,Blake,Border Collie/Labrador Retriever,Black,Dog,9 years 3 months.,Male,Foster,28/Feb/18,2/Mar/18,2.00
60547,Moving,Blake,Border Collie/Labrador Retriever,Black,Dog,9 years 3 months.,Male,Adoption,28/Feb/18,13/Mar/18,13.00
60548,Stray,Oreo,Domestic Short Hair,Black and White,Cat,24 weeks.,Male,Adoption,,,
60549,Stray,Frida,Domestic Short Hair,Black and White,Cat,4 years 8 months.,Female,Foster,,,
60549,Stray,Frida,Domestic Short Hair,Black and White,Cat,4 years 8 months.,Female,Adoption,,,
60550,Stray,Luna,Domestic Short Hair,Tortie,Cat,2 years 3 months.,Female,Reclaimed,,,
60551,Stray,Todd,Domestic Medium Hair/Siamese,Seal Point,Cat,8 months.,Male,Adoption,,,
60552,Stray,Liv,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Adoption,,,
60553,Stray,Margot,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Adoption,,,
60553,Stray,Margot,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Adoption,,,
60554,Moving,Izabell,Domestic Short Hair,Tortie,Cat,13 years 6 months.,Female,Foster,,,
60554,Moving,Izabell,Domestic Short Hair,Tortie,Cat,13 years 6 months.,Female,Adoption,,,
60555,Moving,Benjamin,Domestic Short Hair,Orange,Cat,11 years 3 months.,Male,Adoption,,,
60557,Litter relinquishment,Koko,Yorkshire Terrier/Jack Russell Terrier,"Brown, Black and White",Dog,7 months.,Female,Adoption,28/Feb/18,14/Mar/18,14.00
60558,Litter relinquishment,Pugsley,Yorkshire Terrier/Jack Russell Terrier,Tan,Dog,7 months.,Female,Adoption,28/Feb/18,8/Jun/18,100.00
60559,Incompatible with owner lifestyle,Honey,Domestic Long Hair,Orange,Cat,6 years 1 month.,Male,Adoption,,,
60561,Moving,Rome,Coonhound,Red,Dog,4 years 9 months.,Male,Adoption,28/Feb/18,2/Mar/18,2.00
60562,Stray,P!nk,Beagle/Mix,Tan and White,Dog,1 year 2 months.,Female,Adoption,28/Feb/18,14/Mar/18,14.00
60563,Stray,Duck,Bully Breed Mix/Mix,Black and White,Dog,1 year 6 months.,Male,Adoption,28/Feb/18,24/Mar/18,24.00
60564,Stray,Christina,Hound,Tricolour,Dog,2 years 9 months.,Female,Adoption,28/Feb/18,26/Mar/18,26.00
60565,Stray,Lil,Labrador Retriever,Black and White,Dog,6 months.,Female,Adoption,28/Feb/18,28/Mar/18,28.00
60566,Stray,Phil,Labrador Retriever,Black and White,Dog,6 months.,Male,Adoption,1/Mar/18,10/Mar/18,9.00
60567,Stray,Fuego,Manx,Black and White,Cat,1 year 3 months.,Female,Foster,,,
60567,Stray,Fuego,Manx,Black and White,Cat,1 year 3 months.,Female,Adoption,,,
60569,Stray,Jasper,Domestic Short Hair,Black,Cat,5 years 11 months.,Male,Reclaimed,,,
60571,Stray,Lloyd,Siamese/Mix,Lynx point,Cat,2 years 3 months.,Male,Adoption,,,
60572,Stray,El Noche,Domestic Short Hair,Black,Cat,1 year 0 months.,Unknown,Adoption,,,
60573,Stray,Ricky,Domestic Short Hair,Brown and Black,Cat,11 months.,Male,Foster,,,
60573,Stray,Ricky,Domestic Short Hair,Brown and Black,Cat,11 months.,Male,Adoption,,,
60574,Stray,Joey,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Male,Foster,,,
60574,Stray,Joey,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Male,Adoption,,,
60576,Incompatible with owner lifestyle,Thor Wiggleby.,Boxer,Tan,Dog,3 years 3 months.,Male,Adoption,1/Mar/18,25/Mar/18,24.00
60577,Allergies,Marigold,Hamster,White and Brindle,Hamster,10 months.,Female,Transfer,,,
60579,Stray,Hopper,Domestic Short Hair,Black and White,Cat,1 year 9 months.,Unknown,Adoption,,,
60580,Stray,Clopper,Domestic Short Hair,Black and White,Cat,8 months.,Male,Adoption,,,
60581,Stray,Mopper,Domestic Short Hair,Black and White,Cat,1 year 3 months.,Female,Adoption,,,
60582,Stray,Sara,Rat Terrier,Black and White,Dog,9 years 3 months.,Female,Reclaimed,,,
60584,Stray,Moses,Bully Breed Mix,Grey and White,Dog,1 year 5 months.,Male,Adoption,1/Mar/18,2/Mar/18,1.00
60585,Stray,Thelma,Shih Tzu,White and Grey,Dog,3 years 3 months.,Female,Adoption,1/Mar/18,31/Mar/18,30.00
60586,Stray,Louise,Shih Tzu,White and Grey,Dog,3 years 3 months.,Female,Adoption,1/Mar/18,2/Mar/18,1.00
60588,Incompatible with owner lifestyle,Cotton,Domestic Medium Hair,White,Cat,11 months.,Male,Adoption,,,
60592,Stray,Excalibird,Domestic Short Hair,Black,Cat,1 year 9 months.,Male,Adoption,,,
60594,Stray,Jenna Rink,Domestic Short Hair/Russian Blue,Grey,Cat,1 year 9 months.,Female,Adoption,,,
60595,Stray,Boa,Domestic Medium Hair,Blue,Cat,1 year 0 months.,Female,Adoption,,,
60597,Stray,Khloe,Domestic Short Hair,Tan and Black,Cat,7 months.,Female,Foster,,,
60597,Stray,Khloe,Domestic Short Hair,Tan and Black,Cat,7 months.,Female,Adoption,,,
60598,Stray,McAllister,Domestic Short Hair,Grey,Cat,8 years 7 months.,Male,Adoption,,,
60599,Stray,Luna,Labrador Retriever/Mix,Black,Dog,1 year 3 months.,Female,Reclaimed,,,
60600,Stray,COOPER,Collie/Mix,Tricolour,Dog,1 year 3 months.,Male,Reclaimed,,,
60601,Stray,Murphy,Mix,Tan,Dog,2 years 3 months.,Male,Reclaimed,,,
60604,Stray,Granny Mae,Domestic Short Hair,Black,Cat,1 year 9 months.,Female,Adoption,,,
60604,Stray,Granny Mae,Domestic Short Hair,Black,Cat,1 year 9 months.,Female,Adoption,,,
60605,Stray,Sleepy,Domestic Short Hair,Black,Cat,9 months.,Male,Foster,,,
60605,Stray,Sleepy,Domestic Short Hair,Black,Cat,9 months.,Male,Adoption,,,
60606,Stray,Gary,Labrador Retriever/Mix,Black,Dog,1 year 0 months.,Male,Adoption,1/Mar/18,3/Oct/18,216.00
60607,Stray,Maizee,Labrador Retriever/Mix,Black,Dog,1 year 5 months.,Female,Foster,1/Mar/18,6/Mar/18,5.00
60607,Stray,Maizee,Labrador Retriever/Mix,Black,Dog,1 year 5 months.,Female,Adoption,1/Mar/18,11/Sep/18,194.00
60608,Stray,Kellogg,Domestic Short Hair,Black and Brown,Cat,23 weeks.,Male,Adoption,,,
60609,Stray,Cocoa Puff,Siamese,Chocolate Point,Cat,1 year 1 month.,Female,Adoption,,,
60610,Stray,Trix,Domestic Short Hair,Tortie,Cat,2 years 3 months.,Female,Adoption,,,
60611,Stray,Cheerio,Domestic Short Hair/Siamese,Lynx point,Cat,1 year 3 months.,Male,Adoption,,,
60612,Stray,Abra,Anatolian Shepherd/German Shepherd Dog,Tan,Dog,1 year 4 months.,Female,Reclaimed,,,
60613,Litter relinquishment,Greg,Domestic Short Hair,Grey and White,Cat,6 months.,Male,Adoption,,,
60614,Unable to Afford,Coco,Bully Breed Mix,Black,Dog,3 years 8 months.,Female,Adoption,1/Mar/18,6/Mar/18,5.00
60615,Litter relinquishment,Peter,Domestic Short Hair,Grey,Cat,11 months.,Male,Adoption,,,
60616,Litter relinquishment,Bobby,Domestic Short Hair,Grey,Cat,6 months.,Male,Adoption,,,
60617,Stray,Estrella,Domestic Short Hair/Bengal,Torbie,Cat,1 year 5 months.,Female,Foster,,,
60617,Stray,Estrella,Domestic Short Hair/Bengal,Torbie,Cat,1 year 5 months.,Female,Adoption,,,
60619,Stray,Burrito,Beagle/Mix,Tricolour,Dog,3 years 3 months.,Female,Foster,1/Mar/18,5/Feb/19,341.00
60619,Stray,Burrito,Beagle/Mix,Tricolour,Dog,3 years 3 months.,Female,Adoption,1/Mar/18,6/Mar/18,5.00
60619,Stray,Burrito,Beagle/Mix,Tricolour,Dog,3 years 3 months.,Female,Reclaimed,,,
60619,Stray,Burrito,Beagle/Mix,Tricolour,Dog,3 years 3 months.,Female,Adoption,1/Mar/18,13/Mar/18,12.00
60620,Stray,Jimmy Dean,Beagle,Tricolour,Dog,2 years 3 months.,Male,Adoption,1/Mar/18,28/Oct/18,241.00
60621,Stray,Cornelius,Manx,Buff,Cat,6 months.,Male,Adoption,,,
60622,Stray,Aslan,Manx,Orange,Cat,6 months.,Male,Adoption,,,
60623,Unable to Afford,Raven,Domestic Short Hair,Black,Cat,1 year 10 months.,Female,Adoption,,,
60625,Stray,Dior,Husky/German Shepherd Dog,White,Dog,1 year 2 months.,Female,Adoption,1/Mar/18,12/Dec/18,286.00
60626,Stray,Parker,Domestic Short Hair,Black and grey,Cat,1 year 1 month.,Male,Adoption,,,
60628,Stray,Dolly,Shih Tzu/Mix,Buff and white,Dog,3 years 9 months.,Female,Reclaimed,,,
60629,Stray,Doc,Domestic Short Hair,Black and White,Cat,8 years 3 months.,Female,Adoption,,,
60631,Stray,Mags,Domestic Short Hair,Torbie,Cat,1 year 4 months.,Female,Adoption,,,
60632,Stray,Duke,Labrador Retriever,Yellow,Dog,13 years 4 months.,Male,Reclaimed,,,
60632,Stray,Duke,Labrador Retriever,Yellow,Dog,13 years 4 months.,Male,Reclaimed,,,
60633,Stray,Mary Jane,American Eskimo/Mix,White,Dog,14 years 3 months.,Female,Reclaimed,,,
60634,Moving,Keeli,Catahoula Leopard Dog/Mix,Black and Brown,Dog,3 years 9 months.,Female,Adoption,1/Mar/18,6/Mar/18,5.00
60635,TNR - Trap/Neuter/Release,Shadow,Rhodesian Ridgeback/German Shepherd Dog,Brown,Dog,6 years 9 months.,Male,Reclaimed,,,
60636,Incompatible with owner lifestyle,Reese,American Crested,White and Brown,Guinea Pig,1 year 9 months.,Male,Foster,,,
60636,Incompatible with owner lifestyle,Reese,American Crested,White and Brown,Guinea Pig,1 year 9 months.,Male,Transfer,,,
60637,Incompatible with owner lifestyle,Raymond,American Crested,White and Black,Guinea Pig,1 year 9 months.,Male,Foster,,,
60637,Incompatible with owner lifestyle,Raymond,American Crested,White and Black,Guinea Pig,1 year 9 months.,Male,Transfer,,,
60639,Stray,Tintin,Dachshund/Mix,Red,Dog,1 year 3 months.,Male,Adoption,1/Mar/18,9/Mar/18,8.00
60640,Stray,Ethel,Domestic Short Hair,White and Black,Cat,12 years 4 months.,Female,Adoption,,,
60641,Sick/Injured,Marshmellow,Domestic Short Hair,Black and Brown,Cat,19 weeks.,Female,Foster,,,
60641,Sick/Injured,Marshmellow,Domestic Short Hair,Black and Brown,Cat,19 weeks.,Female,Adoption,,,
60642,Litter relinquishment,Beyonce,Domestic Short Hair,Tortie,Cat,1 year 0 months.,Female,Adoption,,,
60643,Litter relinquishment,Kelly Rowland,Domestic Short Hair,Torbie,Cat,1 year 0 months.,Female,Adoption,,,
60644,Litter relinquishment,Michelle Williams,Domestic Short Hair,Dilute calico,Cat,1 year 0 months.,Female,Adoption,,,
60645,Litter relinquishment,Ice Cube,Domestic Short Hair,Orange and White,Cat,1 year 3 months.,Male,Adoption,,,
60646,Litter relinquishment,LL Cool J,Domestic Short Hair,Orange,Cat,1 year 0 months.,Male,Adoption,,,
60648,Stray,Natasha,Domestic Short Hair,Black,Cat,3 years 1 month.,Female,Reclaimed,,,
60648,Stray,Natasha,Domestic Short Hair,Black,Cat,3 years 1 month.,Female,Reclaimed,,,
60649,Unsuitable Accommodation,Snickers Bar,Beagle/German Shepherd Dog,Tan and Black,Dog,8 years 3 months.,Female,Foster,1/Mar/18,8/Apr/19,403.00
60649,Unsuitable Accommodation,Snickers Bar,Beagle/German Shepherd Dog,Tan and Black,Dog,8 years 3 months.,Female,Adoption,1/Mar/18,6/Mar/18,5.00
60650,Allergies,Luka,Domestic Short Hair,Grey,Cat,7 months.,Female,Adoption,,,
60651,Landlord issues,Willow,Domestic Short Hair,Dilute tortoiseshell,Cat,2 years 10 months.,Female,Foster,,,
60651,Landlord issues,Willow,Domestic Short Hair,Dilute tortoiseshell,Cat,2 years 10 months.,Female,Adoption,,,
60652,Landlord issues,Stella,Domestic Short Hair,Black and grey,Cat,4 years 3 months.,Female,Adoption,,,
60653,Landlord issues,Soleus,Domestic Short Hair,Buff and white,Cat,20 weeks.,Male,Foster,,,
60653,Landlord issues,Soleus,Domestic Short Hair,Buff and white,Cat,20 weeks.,Male,Adoption,,,
60654,Landlord issues,Achilles,Domestic Short Hair,Orange,Cat,20 weeks.,Female,Foster,,,
60654,Landlord issues,Achilles,Domestic Short Hair,Orange,Cat,20 weeks.,Female,Adoption,,,
60657,Rabies Monitoring,Zeus,Bully Breed Mix,Blue,Dog,7 years 3 months.,Male,Reclaimed,,,
60658,Stray,Wylie,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Foster,,,
60658,Stray,Wylie,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Adoption,,,
60659,Stray,Heath,Catahoula Leopard Dog/Hound,Tricolour,Dog,2 years 3 months.,Male,Adoption,1/Mar/18,11/Mar/18,10.00
60661,Stray,Kirby,Domestic Short Hair,Black and White,Cat,22 weeks.,Unknown,Adoption,,,
60662,Stray,Firby,Domestic Short Hair,Black and White,Cat,1 year 3 months.,Female,Adoption,,,
60663,Stray,Mikayla,Domestic Short Hair,Black,Cat,2 years 1 month.,Female,Foster,,,
60663,Stray,Mikayla,Domestic Short Hair,Black,Cat,2 years 1 month.,Female,Adoption,,,
60664,Stray,Christie,Domestic Long Hair,Black and White,Cat,22 weeks.,Female,Adoption,,,
60665,Stray,Biscotti,Domestic Long Hair,Brown and Black,Cat,22 weeks.,Male,Adoption,,,
60666,Stray,Holly,Domestic Short Hair,Black and White,Cat,22 weeks.,Female,Adoption,,,
60667,Sick/Injured,Chok,Domestic Short Hair,Black and White,Cat,9 years 6 months.,Male,Adoption,,,
60668,Stray,Thuggers,Husky/Mix,Cream,Dog,1 year 3 months.,Male,Adoption,2/Mar/18,3/Mar/18,1.00
60669,Stray,Lil` Debbie,Domestic Short Hair,Tabbico,Cat,18 weeks.,Female,Foster,,,
60669,Stray,Lil` Debbie,Domestic Short Hair,Tabbico,Cat,18 weeks.,Female,Adoption,,,
60671,Allergies,Mugsy,Domestic Short Hair,Black and White,Cat,8 months.,Male,Adoption,,,
60672,Litter relinquishment,Lauryn Hill,Domestic Short Hair,Brown and Black,Cat,7 months.,Female,Adoption,,,
60673,Stray,Rebel,Beagle,Tricolour,Dog,2 years 8 months.,Male,Adoption,3/Mar/18,12/Mar/18,9.00
60674,Unable to Afford,Gamora,Bully Breed Mix,Black and White,Dog,1 year 7 months.,Female,Adoption,3/Mar/18,3/Apr/18,31.00
60676,Stray,Tweedle Dee,Domestic Medium Hair,Black and White,Cat,5 years 3 months.,Male,Adoption,,,
60677,Stray,Bingo,Domestic Short Hair,Buff,Cat,23 weeks.,Male,Adoption,,,
60678,Incompatible with owner lifestyle,Ruby,Chihuahua/Jack Russell Terrier,Tricolour,Dog,4 years 3 months.,Female,Adoption,3/Mar/18,12/Mar/18,9.00
60679,Stray,Spooky,Domestic Short Hair,Black,Cat,2 years 1 month.,Male,Reclaimed,,,
60680,Stray,Peanut,Domestic Short Hair,Black and White,Cat,18 weeks.,Male,Foster,,,
60680,Stray,Peanut,Domestic Short Hair,Black and White,Cat,18 weeks.,Male,Adoption,,,
60681,Stray,Filbert,Domestic Short Hair,Black and White,Cat,11 months.,Male,Foster,,,
60681,Stray,Filbert,Domestic Short Hair,Black and White,Cat,11 months.,Male,Adoption,,,
60683,Stray,Kat,Domestic Short Hair,Black,Cat,6 weeks.,Male,Foster,,,
60684,Stray,Cookie,Domestic Short Hair,Black,Cat,10 months.,Female,Adoption,,,
60685,Stray,Indy,Domestic Short Hair,Black and Brown,Cat,11 months.,Male,Adoption,,,
60686,Unsuitable Accommodation,Rocky Balboa,Domestic Short Hair,Black,Cat,2 years 9 months.,Male,Adoption,,,
60687,Unsuitable Accommodation,Zinka,Bully Breed Mix,Brindle,Dog,1 year 3 months.,Female,Adoption,3/Mar/18,18/Mar/18,15.00
60687,Unsuitable Accommodation,Zinka,Bully Breed Mix,Brindle,Dog,1 year 3 months.,Female,Adoption,3/Mar/18,31/Aug/18,181.00
60689,Stray,Link,Hound/Mix,Brown and White,Dog,7 years 3 months.,Female,Adoption,3/Mar/18,1/Sep/18,182.00
60690,Stray,LilyMay,Domestic Short Hair,Black,Cat,1 year 9 months.,Unknown,Transfer,,,
60691,Stray,Widget,Domestic Short Hair,Black,Cat,11 months.,Unknown,Transfer,,,
60692,Stray,Hermi,Domestic Short Hair,Grey,Cat,11 months.,Unknown,Transfer,,,
60693,Stray,Widge,Shep Mix/Hound,Brown and Black,Dog,1 year 0 months.,Female,Adoption,5/Mar/18,7/Mar/18,2.00
60695,Landlord issues,Sebastian,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Foster,,,
60695,Landlord issues,Sebastian,Domestic Short Hair,Black and Brown,Cat,8 months.,Male,Adoption,,,
60696,Stray,Hades,German Shepherd Dog/Doberman Pinscher,Black and Brown,Dog,1 year 0 months.,Male,Reclaimed,,,
60697,Landlord issues,Jinx,Domestic Short Hair,Black,Cat,22 weeks.,Male,Transfer,,,
60698,Landlord issues,Phoenix,Domestic Short Hair,Black,Cat,1 year 1 month.,Unknown,Transfer,,,
60699,Landlord issues,Bronx,Domestic Short Hair,Black and White,Cat,22 weeks.,Unknown,Transfer,,,
60701,Police Assist,Nia Lucy,Beagle,Tricolour,Dog,3 years 8 months.,Female,Reclaimed,,,
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,5/Mar/18,13/Mar/18,8.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,6/Mar/18,12/Mar/18,6.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,6/Mar/18,12/Mar/18,6.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,7/Mar/18,8/Mar/18,1.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,7/Mar/18,11/Mar/18,4.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,7/Mar/18,13/Mar/18,6.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,7/Mar/18,7/Mar/18,#NUM!
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,8/Mar/18,14/Mar/18,6.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,9/Mar/18,15/Mar/18,6.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Foster,10/Mar/18,21/Mar/18,11.00
60702,Stray,Taco Marcus,Chihuahua,Tan and White,Dog,11 years 5 months.,Male,Adoption,10/Mar/18,31/Mar/18,21.00
60703,Unsuitable Accommodation,Lola,Netherland Dwarf,Black,House Rabbit,8 months.,Female,Adoption,,,
60703,Unsuitable Accommodation,Lola,Netherland Dwarf,Black,House Rabbit,8 months.,Female,Adoption,,,
60705,Unsuitable Accommodation,Waffles,Guinea Pig,Brown,Guinea Pig,1 year 3 months.,Female,Adoption,,,
60706,Unsuitable Accommodation,Biscuit,Guinea Pig,Brown and White,Guinea Pig,1 year 3 months.,Female,Adoption,,,
60707,Unsuitable Accommodation,Vanilla,Guinea Pig,White,Guinea Pig,1 year 1 month.,Female,Adoption,,,
60708,Stray,Bear,Great Pyrenees,White,Dog,1 year 9 months.,Male,Reclaimed,,,
60708,Stray,Bear,Great Pyrenees,White,Dog,1 year 9 months.,Male,Reclaimed,,,
60709,Incompatible with owner lifestyle,Betty,Guinea Pig,Black,Guinea Pig,2 years 1 month.,Female,Adoption,,,
60710,Stray,Abby McCarthy,Domestic Short Hair,Calico,Cat,2 years 9 months.,Female,Adoption,,,
60711,Unable to Afford,Little Girl,Bully Breed Mix,Grey and White,Dog,11 months.,Female,Adoption,10/Mar/18,14/Apr/18,35.00
60713,Landlord issues,Zeus,Shar Pei/Terrier,Tan,Dog,1 year 7 months.,Male,Adoption,10/Mar/18,26/Mar/18,16.00
60714,Stray,Tina,Beagle/Mix,Brindle and Black,Dog,10 years 2 months.,Female,Adoption,10/Mar/18,21/Apr/18,42.00
60715,Stray,Ellen,Basset Hound/Labrador Retriever,Brown,Dog,7 years 3 months.,Female,Adoption,10/Mar/18,16/Jul/18,128.00
60716,Stray,Yorick,Domestic Short Hair,Black,Cat,9 months.,Male,Adoption,,,
60717,Stray,Kate Winslet,Domestic Short Hair,Buff,Cat,9 months.,Female,Adoption,,,
60718,Stray,Rebekah,Domestic Short Hair,Torbie,Cat,1 year 10 months.,Female,Adoption,,,
60719,Stray,Oddie,Boston Terrier/Mix,Brindle and White,Dog,1 year 6 months.,Male,Adoption,10/Mar/18,27/Apr/19,413.00
60719,Stray,Oddie,Boston Terrier/Mix,Brindle and White,Dog,1 year 6 months.,Male,Adoption,10/Mar/18,20/Mar/18,10.00
60721,Stray,Bunyan,Domestic Short Hair,Orange and White,Cat,16 weeks.,Male,Foster,,,
60721,Stray,Bunyan,Domestic Short Hair,Orange and White,Cat,16 weeks.,Male,Adoption,,,
60722,Stray,Legion,German Shepherd Dog,Black and grey,Dog,1 year 3 months.,Male,Reclaimed,,,
60723,Moving,Max,Spaniel/Chow Chow,Black and Tan,Dog,4 years 2 months.,Male,Adoption,12/Mar/18,12/Mar/18,#NUM!
60723,Moving,Max,Spaniel/Chow Chow,Black and Tan,Dog,4 years 2 months.,Male,Adoption,12/Mar/18,13/Mar/18,1.00
60724,Incompatible with owner lifestyle,Maggie May,Labrador Retriever/Mix,Yellow,Dog,4 years 6 months.,Female,Adoption,12/Mar/18,31/Mar/18,19.00
60725,Incompatible with owner lifestyle,Sissy Sue,Labrador Retriever/Mix,Black,Dog,4 years 6 months.,Female,Adoption,14/Mar/18,21/Mar/18,7.00
60727,Stray,Deidra,Domestic Short Hair,Grey,Cat,21 weeks.,Female,Adoption,,,
60728,Stray,Archer,Fancy,White and Brown,Hamster,1 year 2 months.,Unknown,Transfer,,,
60729,Incompatible with owner lifestyle,Cherish,German Shepherd Dog,Black,Dog,24 weeks.,Female,Reclaimed,,,
60730,Stray,Kenpachi,Bully Breed Mix,Brindle,Dog,3 years 9 months.,Male,Adoption,14/Mar/18,15/Mar/18,1.00
60730,Stray,Kenpachi,Bully Breed Mix,Brindle,Dog,3 years 9 months.,Male,Adoption,15/Mar/18,29/Mar/18,14.00
60730,Stray,Kenpachi,Bully Breed Mix,Brindle,Dog,3 years 9 months.,Male,Reclaimed,,,
60730,Stray,Kenpachi,Bully Breed Mix,Brindle,Dog,3 years 9 months.,Male,Reclaimed,,,
60730,Stray,Kenpachi,Bully Breed Mix,Brindle,Dog,3 years 9 months.,Male,Reclaimed,,,
60730,Stray,Kenpachi,Bully Breed Mix,Brindle,Dog,3 years 9 months.,Male,Adoption,15/Mar/18,15/Mar/18,#NUM!
60731,Stray,Hershey,Domestic Short Hair,Black,Cat,2 years 6 months.,Male,Adoption,,,
60731,Stray,Hershey,Domestic Short Hair,Black,Cat,2 years 6 months.,Male,Adoption,,,
60733,Stray,Bean,Domestic Short Hair,Black and grey,Cat,11 weeks.,Male,Foster,,,
60734,Stray,Abby,Domestic Short Hair,Tabbico,Cat,21 weeks.,Female,Adoption,,,
60735,Stray,Amelia,Domestic Short Hair,Grey,Cat,21 weeks.,Female,Adoption,,,
60736,Incompatible with owner lifestyle,River,Great Pyrenees,White,Dog,4 years 8 months.,Female,Foster,15/Mar/18,24/Mar/18,9.00
60736,Incompatible with owner lifestyle,River,Great Pyrenees,White,Dog,4 years 8 months.,Female,Adoption,16/Mar/18,17/Mar/18,1.00
60738,Stray,Mr. Mittens,Domestic Short Hair,Black and White,Cat,21 weeks.,Male,Adoption,,,
